# fpr tpr
0.6666666666666666 0.8475492087996912
0.6875 0.8479351601698186
0.6875 0.8502508683905828
0.7083333333333334 0.8502508683905828
0.7083333333333334 0.8510227711308375
0.7083333333333334 0.8517946738710922
0.7291666666666666 0.8525665766113469
0.7291666666666666 0.8529525279814744
0.7291666666666666 0.8533384793516017
0.7291666666666666 0.8541103820918564
0.7291666666666666 0.8544963334619838
0.7291666666666666 0.8552682362022385
0.7291666666666666 0.8556541875723659
0.7291666666666666 0.8560401389424932
0.7291666666666666 0.8564260903126206
0.7291666666666666 0.8568120416827479
0.7291666666666666 0.8575839444230027
0.75 0.8575839444230027
0.75 0.8579698957931301
0.75 0.8583558471632574
0.75 0.8587417985333848
0.75 0.8595137012736396
0.75 0.8602856040138942
0.75 0.8610575067541489
0.75 0.8618294094944037
0.75 0.8622153608645311
0.7708333333333334 0.8622153608645311
0.7916666666666666 0.8626013122346584
0.7916666666666666 0.8629872636047858
0.7916666666666666 0.8633732149749132
0.7916666666666666 0.8637591663450406
0.7916666666666666 0.8641451177151679
0.7916666666666666 0.8649170204554226
0.7916666666666666 0.8653029718255499
0.7916666666666666 0.8660748745658047
0.7916666666666666 0.8664608259359321
0.7916666666666666 0.8668467773060594
0.7916666666666666 0.8672327286761868
0.7916666666666666 0.8676186800463142
0.7916666666666666 0.8680046314164416
0.8333333333333334 0.8695484368969509
0.9583333333333334 0.8764955615592436
1.0 0.9930528753377075
1.0 1.0
