t_rel,server,server_label,client_ip,gap_ms,tcp_rtt_ms,syn_ttl,syn_window,src,proto,country,provider
,sa,SA (São Paulo),ip_74029b8d161febdc,261.405,13.904,115,65535,brightdata,http_connect,br,brightdata
,sa,SA (São Paulo),ip_fcd25c97bf9e7a67,216.521,4.574,120,65535,brightdata,http_connect,br,brightdata
,sa,SA (São Paulo),ip_7bc519c8837e0ddf,257.987,12.941,114,65535,brightdata,http_connect,br,brightdata
,sa,SA (São Paulo),ip_290a8d52a7b3813b,180.939,4.161,53,64240,brightdata,http_connect,br,brightdata
,sa,SA (São Paulo),ip_0e590bb01b0c4d8a,146.314,67.079,44,64240,brightdata,http_connect,br,brightdata
,sa,SA (São Paulo),ip_ff693ef5b2e0beb3,235.505,59.43,113,65535,brightdata,http_connect,br,brightdata
,sa,SA (São Paulo),ip_f041af222258b8d2,240.007,10.978,115,64240,brightdata,http_connect,br,brightdata
,sa,SA (São Paulo),ip_a0630d0ae388b7af,168.116,60.675,113,64240,brightdata,http_connect,br,brightdata
,sa,SA (São Paulo),ip_de6312065e572886,239.933,43.401,111,65535,brightdata,http_connect,br,brightdata
,sa,SA (São Paulo),ip_b88353b27895e893,219.529,55.445,117,64240,brightdata,http_connect,br,brightdata
,sa,SA (São Paulo),ip_fef5c8a24a3c770e,243.846,11.593,112,64240,brightdata,http_connect,br,brightdata
,sa,SA (São Paulo),ip_e3e4186d29104dc0,309.422,69.609,117,65535,brightdata,http_connect,br,brightdata
,sa,SA (São Paulo),ip_62beb5df61d9b113,181.133,8.899,118,64240,brightdata,http_connect,br,brightdata
,sa,SA (São Paulo),ip_4e409e757424a4de,244.262,66.06,45,64240,brightdata,http_connect,br,brightdata
,sa,SA (São Paulo),ip_9feba81dd573aa98,147.405,11.05,115,65535,brightdata,http_connect,br,brightdata
,sa,SA (São Paulo),ip_11e6582265339076,195.336,69.062,49,64240,brightdata,http_connect,br,brightdata
,sa,SA (São Paulo),ip_0c5a1b7cc0dd245c,190.623,60.318,49,64240,brightdata,http_connect,br,brightdata
,sa,SA (São Paulo),ip_f9aec32660587c8f,0.0,183.965,46,65535,brightdata,http_connect,gb,brightdata
,sa,SA (São Paulo),ip_3867789ef83e4852,120.036,224.189,108,64240,brightdata,http_connect,gb,brightdata
,sa,SA (São Paulo),ip_879ed57e2ea56954,14.333,202.2,48,65535,brightdata,http_connect,gb,brightdata
,sa,SA (São Paulo),ip_04d6ab9d3e7a396c,96.743,195.629,114,64240,brightdata,http_connect,gb,brightdata
,sa,SA (São Paulo),ip_56748a34c1e91395,518.167,211.97,43,64240,brightdata,http_connect,gb,brightdata
,sa,SA (São Paulo),ip_fdaa19081f9900a3,0.262,196.976,46,29200,brightdata,http_connect,gb,brightdata
,sa,SA (São Paulo),ip_1d5bdfa9328a41a0,153.28,276.447,46,64240,brightdata,http_connect,gb,brightdata
,sa,SA (São Paulo),ip_90766355bec2c6cb,115.863,262.122,44,64240,brightdata,http_connect,gb,brightdata
,sa,SA (São Paulo),ip_1c5f25dd0c5faf01,140.5,200.72,107,65535,brightdata,http_connect,gb,brightdata
,sa,SA (São Paulo),ip_e2452e0ccf1b8a25,106.259,191.961,46,64240,brightdata,http_connect,gb,brightdata
,sa,SA (São Paulo),ip_e78182667941e004,110.418,185.582,44,64240,brightdata,http_connect,gb,brightdata
,sa,SA (São Paulo),ip_c85877c93a229b5e,107.388,205.726,115,64240,brightdata,http_connect,gb,brightdata
,sa,SA (São Paulo),ip_195220854cd41d7f,121.959,272.997,45,65535,brightdata,http_connect,gb,brightdata
,sa,SA (São Paulo),ip_b5aec528e247e941,0.0,181.32,109,65535,brightdata,http_connect,gb,brightdata
,sa,SA (São Paulo),ip_ca99739d2c551f34,99.181,222.72,111,65535,brightdata,http_connect,gb,brightdata
,sa,SA (São Paulo),ip_4f1560eae91be04c,0.0,357.557,110,64240,brightdata,http_connect,gb,brightdata
,sa,SA (São Paulo),ip_6614354b2e02e913,132.508,201.729,48,64240,brightdata,http_connect,gb,brightdata
,sa,SA (São Paulo),ip_3867789ef83e4852,128.999,236.977,110,64240,brightdata,http_connect,gb,brightdata
,sa,SA (São Paulo),ip_2a4a0b08c3a55c95,108.258,223.966,110,65535,brightdata,http_connect,gb,brightdata
,sa,SA (São Paulo),ip_95995f6a682ea15d,214.165,218.309,113,65535,brightdata,http_connect,gb,brightdata
,sa,SA (São Paulo),ip_12ccb7a5278f7bee,445.811,242.033,112,65535,brightdata,http_connect,au,brightdata
,sa,SA (São Paulo),ip_a9d7e816612ab952,506.076,756.894,101,64240,brightdata,http_connect,au,brightdata
,sa,SA (São Paulo),ip_a7c65ffbdc789106,268.634,423.648,43,64240,brightdata,http_connect,au,brightdata
,sa,SA (São Paulo),ip_7bcf99ffb68bea70,247.987,340.191,106,65535,brightdata,http_connect,au,brightdata
,sa,SA (São Paulo),ip_647ea8451ed002d0,271.996,340.976,41,65535,brightdata,http_connect,au,brightdata
,sa,SA (São Paulo),ip_50a252f35cf85366,415.237,414.836,99,64240,brightdata,http_connect,au,brightdata
,sa,SA (São Paulo),ip_c24e0997f2f0d5f5,1546.342,435.21,101,64240,brightdata,http_connect,au,brightdata
,sa,SA (São Paulo),ip_1b5e3d5c911b2736,420.018,410.1,101,64240,brightdata,http_connect,au,brightdata
,sa,SA (São Paulo),ip_3e67ae2bc09b9ff2,248.737,350.117,37,64240,brightdata,http_connect,au,brightdata
,sa,SA (São Paulo),ip_264967d293d3fe5d,364.292,395.157,43,65535,brightdata,http_connect,au,brightdata
,sa,SA (São Paulo),ip_38d6b9fe4b5780b9,383.911,404.17,43,65535,brightdata,http_connect,au,brightdata
,sa,SA (São Paulo),ip_4056267bceb82256,278.091,469.684,101,64240,brightdata,http_connect,au,brightdata
,sa,SA (São Paulo),ip_fe5c244a6160b128,642.684,450.502,99,64240,brightdata,http_connect,au,brightdata
,sa,SA (São Paulo),ip_38d6b9fe4b5780b9,413.287,393.221,45,65535,brightdata,http_connect,au,brightdata
,sa,SA (São Paulo),ip_735c4e63693632f1,282.312,356.212,38,64240,brightdata,http_connect,au,brightdata
,sa,SA (São Paulo),ip_ca6ed6b49d7bb014,285.993,331.999,39,64240,brightdata,http_connect,au,brightdata
,sa,SA (São Paulo),ip_1b5e3d5c911b2736,264.423,412.594,101,64240,brightdata,http_connect,au,brightdata
,sa,SA (São Paulo),ip_301b6153b8b5e53f,293.064,316.956,104,64240,brightdata,http_connect,au,brightdata
,sa,SA (São Paulo),ip_e4a0bf73fdd3ce32,345.434,424.593,101,64240,brightdata,http_connect,au,brightdata
,sa,SA (São Paulo),ip_ca868f43087576f4,350.061,414.763,101,64240,brightdata,http_connect,au,brightdata
,sa,SA (São Paulo),ip_9a3ad6d44a36275a,1447.804,440.766,43,65535,brightdata,http_connect,in,brightdata
,sa,SA (São Paulo),ip_9a3ad6d44a36275a,1226.025,374.354,43,65535,brightdata,http_connect,in,brightdata
,sa,SA (São Paulo),ip_b7253832d9eaf8dd,297.29,363.047,109,65535,brightdata,http_connect,in,brightdata
,sa,SA (São Paulo),ip_ea74a5a5e8b0361e,291.943,335.426,109,64240,brightdata,http_connect,in,brightdata
,sa,SA (São Paulo),ip_bba1b39f2830dc5d,370.848,374.107,105,64240,brightdata,http_connect,in,brightdata
,sa,SA (São Paulo),ip_424d5685242cf045,247.432,316.608,109,64240,brightdata,http_connect,in,brightdata
,sa,SA (São Paulo),ip_1027f606c385c9be,284.839,318.233,109,65535,brightdata,http_connect,in,brightdata
,sa,SA (São Paulo),ip_90c6034c17592fc2,287.224,366.615,111,64240,brightdata,http_connect,in,brightdata
,sa,SA (São Paulo),ip_329736659db9a2be,322.061,326.548,110,65535,brightdata,http_connect,in,brightdata
,sa,SA (São Paulo),ip_4afc30351ba7d0b4,256.896,335.287,108,64240,brightdata,http_connect,in,brightdata
,sa,SA (São Paulo),ip_330e7660e8c9995f,308.672,350.923,107,64240,brightdata,http_connect,in,brightdata
,sa,SA (São Paulo),ip_4354c4e368c7a224,347.972,355.966,46,65535,brightdata,http_connect,in,brightdata
,sa,SA (São Paulo),ip_aa4a124123d0a573,324.516,365.946,45,64800,brightdata,http_connect,in,brightdata
,sa,SA (São Paulo),ip_884395acd0903924,315.202,334.589,105,64240,brightdata,http_connect,in,brightdata
,sa,SA (São Paulo),ip_2bf088383ff22313,756.988,306.524,43,29200,brightdata,http_connect,in,brightdata
,sa,SA (São Paulo),ip_2bf088383ff22313,0.0,317.104,42,29200,brightdata,http_connect,in,brightdata
,sa,SA (São Paulo),ip_6afb7c0d973da7ac,300.522,342.467,46,43200,brightdata,http_connect,in,brightdata
,sa,SA (São Paulo),ip_fef4e0ba716b2368,935.566,419.96,44,65535,brightdata,http_connect,in,brightdata
,sa,SA (São Paulo),ip_83c5c3394d2b5229,354.158,322.075,109,64240,brightdata,http_connect,in,brightdata
,sa,SA (São Paulo),ip_c05349c4a14590e7,254.027,326.839,106,64240,brightdata,http_connect,in,brightdata
,sa,SA (São Paulo),ip_4112b9219aecb16e,33.592,360.714,40,65535,brightdata,http_connect,sg,brightdata
,sa,SA (São Paulo),ip_1064f62158a56f3c,233.953,357.263,109,65535,brightdata,http_connect,sg,brightdata
,sa,SA (São Paulo),ip_2e2090837e609925,268.845,350.014,49,64240,brightdata,http_connect,sg,brightdata
,sa,SA (São Paulo),ip_d11e33ff3edcda53,308.206,388.624,103,65535,brightdata,http_connect,sg,brightdata
,sa,SA (São Paulo),ip_33c5ba230f60d9aa,301.698,385.315,106,64240,brightdata,http_connect,sg,brightdata
,sa,SA (São Paulo),ip_33c5ba230f60d9aa,447.846,534.249,107,5840,brightdata,http_connect,sg,brightdata
,sa,SA (São Paulo),ip_85a9a4e0bf53b188,61.0,357.048,42,65535,brightdata,http_connect,sg,brightdata
,sa,SA (São Paulo),ip_8b98f50c6dc12409,240.459,353.958,107,65535,brightdata,http_connect,sg,brightdata
,sa,SA (São Paulo),ip_c861dcb615ae219b,282.093,344.589,107,64240,brightdata,http_connect,sg,brightdata
,sa,SA (São Paulo),ip_17eef1be346ec4f3,286.374,353.244,45,14600,brightdata,http_connect,sg,brightdata
,sa,SA (São Paulo),ip_4bc62e2381c42a87,292.085,399.852,37,65535,brightdata,http_connect,sg,brightdata
,sa,SA (São Paulo),ip_2e2090837e609925,348.35,359.719,49,64240,brightdata,http_connect,sg,brightdata
,sa,SA (São Paulo),ip_d11e33ff3edcda53,413.961,387.957,105,65535,brightdata,http_connect,sg,brightdata
,sa,SA (São Paulo),ip_e7c6c10f4690510a,253.847,364.155,44,65535,brightdata,http_connect,sg,brightdata
,sa,SA (São Paulo),ip_597fa83e74088cfd,45.388,376.485,46,65535,brightdata,http_connect,sg,brightdata
,sa,SA (São Paulo),ip_5a2e28e2e17f132f,20.624,365.994,45,65535,brightdata,http_connect,sg,brightdata
,sa,SA (São Paulo),ip_85a9a4e0bf53b188,70.015,355.904,44,65535,brightdata,http_connect,sg,brightdata
,sa,SA (São Paulo),ip_6a0a3dca3d339618,422.491,479.728,42,65535,brightdata,http_connect,sg,brightdata
,sa,SA (São Paulo),ip_1e0ad5ebdd2dbf2d,305.031,370.945,45,65535,brightdata,http_connect,sg,brightdata
,sa,SA (São Paulo),ip_e672c6b195207064,33.598,360.113,45,65535,brightdata,http_connect,sg,brightdata
,sa,SA (São Paulo),ip_3623bec0e43bf4ff,105.367,200.134,45,64240,brightdata,http_connect,fr,brightdata
,sa,SA (São Paulo),ip_cb2a70f50f0ec077,97.982,203.966,48,64240,brightdata,http_connect,fr,brightdata
,sa,SA (São Paulo),ip_a9a8e32833322a1c,96.296,187.816,42,64240,brightdata,http_connect,fr,brightdata
,sa,SA (São Paulo),ip_9aa0718c57904635,107.509,199.517,112,64240,brightdata,http_connect,fr,brightdata
,sa,SA (São Paulo),ip_0f68a160e6fca10a,112.011,204.163,112,65535,brightdata,http_connect,fr,brightdata
,sa,SA (São Paulo),ip_4a103d58380869b3,112.051,227.925,48,65535,brightdata,http_connect,fr,brightdata
,sa,SA (São Paulo),ip_e7898e786f0aa087,104.016,203.946,111,64240,brightdata,http_connect,fr,brightdata
,sa,SA (São Paulo),ip_df11925d73353265,102.874,195.001,48,64240,brightdata,http_connect,fr,brightdata
,sa,SA (São Paulo),ip_de38f3bcfeb129f4,137.954,200.025,47,64240,brightdata,http_connect,fr,brightdata
,sa,SA (São Paulo),ip_186fe6103eeab447,116.497,195.968,48,64240,brightdata,http_connect,fr,brightdata
,sa,SA (São Paulo),ip_c8f8c7bd970dc745,141.218,203.862,112,64240,brightdata,http_connect,fr,brightdata
,sa,SA (São Paulo),ip_3a0c42440876c879,99.559,199.228,48,64240,brightdata,http_connect,fr,brightdata
,sa,SA (São Paulo),ip_9ca29e2e908cc2ab,98.982,197.132,48,64240,brightdata,http_connect,fr,brightdata
,sa,SA (São Paulo),ip_d3ffe72c3478ac24,105.035,222.105,47,29200,brightdata,http_connect,fr,brightdata
,sa,SA (São Paulo),ip_de94d5c4d31af7e2,104.998,189.093,112,64240,brightdata,http_connect,fr,brightdata
,sa,SA (São Paulo),ip_8f0a716857084b01,160.738,215.772,44,64240,brightdata,http_connect,fr,brightdata
,sa,SA (São Paulo),ip_11e7a1eea27af22d,100.386,201.222,45,64240,brightdata,http_connect,fr,brightdata
,sa,SA (São Paulo),ip_50c14c2ec51f21cb,120.294,207.629,49,64240,brightdata,http_connect,fr,brightdata
,sa,SA (São Paulo),ip_ec7374fec678dd44,200.767,204.732,112,64240,brightdata,http_connect,fr,brightdata
,sa,SA (São Paulo),ip_430a442c1af38577,106.426,199.637,48,64240,brightdata,http_connect,fr,brightdata
,sa,SA (São Paulo),ip_f408304ddd559848,973.983,571.098,106,65535,brightdata,http_connect,za,brightdata
,sa,SA (São Paulo),ip_1ec879c96ea60752,335.111,180.131,114,64240,brightdata,http_connect,za,brightdata
,sa,SA (São Paulo),ip_ffc341a3fcbf6c58,368.399,409.822,104,64240,brightdata,http_connect,za,brightdata
,sa,SA (São Paulo),ip_6997fe55903f613d,279.407,160.947,114,64240,brightdata,http_connect,za,brightdata
,sa,SA (São Paulo),ip_de1b5ce143af7a52,368.075,333.629,106,64240,brightdata,http_connect,za,brightdata
,sa,SA (São Paulo),ip_e1c5fdc09f961be4,382.564,437.216,114,64240,brightdata,http_connect,za,brightdata
,sa,SA (São Paulo),ip_264aa42d58700d1a,347.284,327.744,112,65535,brightdata,http_connect,za,brightdata
,sa,SA (São Paulo),ip_289aa7c79d7c6d4b,374.11,374.366,42,65535,brightdata,http_connect,za,brightdata
,sa,SA (São Paulo),ip_95f6a2800adf4df1,294.861,367.536,101,65535,brightdata,http_connect,za,brightdata
,sa,SA (São Paulo),ip_0ce4cd1ea675648c,279.371,162.691,116,65535,brightdata,http_connect,za,brightdata
,sa,SA (São Paulo),ip_7fac29f08744a27d,281.149,387.25,39,64240,brightdata,http_connect,za,brightdata
,sa,SA (São Paulo),ip_3abb8a379b418c1c,272.757,244.16,109,64240,brightdata,http_connect,za,brightdata
,sa,SA (São Paulo),ip_938efad0fd85a0b0,344.811,179.938,114,64240,brightdata,http_connect,za,brightdata
,sa,SA (São Paulo),ip_667c86184acaae80,319.539,197.235,49,65535,brightdata,http_connect,za,brightdata
,sa,SA (São Paulo),ip_2716b5b37fa6d489,272.664,364.985,36,64240,brightdata,http_connect,za,brightdata
,sa,SA (São Paulo),ip_096a3fc52fb57601,336.853,291.454,108,64240,brightdata,http_connect,za,brightdata
,sa,SA (São Paulo),ip_264aa42d58700d1a,394.151,305.625,110,65535,brightdata,http_connect,za,brightdata
,sa,SA (São Paulo),ip_0cd47a50e1c8892d,287.937,365.208,45,65535,brightdata,http_connect,za,brightdata
,sa,SA (São Paulo),ip_b379790bce12826e,252.248,143.574,49,64240,brightdata,http_connect,za,brightdata
,sa,SA (São Paulo),ip_5639212403a5bcd0,355.642,580.04,104,65535,brightdata,http_connect,za,brightdata
,sa,SA (São Paulo),ip_6f86b91af35d75d0,287.286,393.937,112,64240,brightdata,http_connect,id,brightdata
,sa,SA (São Paulo),ip_5f6aa1084b8b58a8,288.157,355.187,49,64240,brightdata,http_connect,id,brightdata
,sa,SA (São Paulo),ip_04305e9f463072b5,280.331,365.559,108,64240,brightdata,http_connect,id,brightdata
,sa,SA (São Paulo),ip_761d5caf66d4d795,328.27,371.747,50,64240,brightdata,http_connect,id,brightdata
,sa,SA (São Paulo),ip_0067b4f4280577c6,271.082,354.649,48,64240,brightdata,http_connect,id,brightdata
,sa,SA (São Paulo),ip_9aeb98d79fe75eee,346.134,360.478,45,65535,brightdata,http_connect,id,brightdata
,sa,SA (São Paulo),ip_5dd0eff087588241,277.481,389.715,49,64240,brightdata,http_connect,id,brightdata
,sa,SA (São Paulo),ip_8ef248c8db4e54b0,363.934,395.664,46,64240,brightdata,http_connect,id,brightdata
,sa,SA (São Paulo),ip_0fad441dc4a48fed,319.668,369.994,106,65535,brightdata,http_connect,id,brightdata
,sa,SA (São Paulo),ip_9fe8495421a2eb14,316.295,418.279,109,64240,brightdata,http_connect,id,brightdata
,sa,SA (São Paulo),ip_454a4cc2f5c47993,270.606,354.962,108,64240,brightdata,http_connect,id,brightdata
,sa,SA (São Paulo),ip_b43e4b7a2630b743,419.612,396.608,44,32120,brightdata,http_connect,id,brightdata
,sa,SA (São Paulo),ip_0a2ec03b4eb94c9b,280.771,390.903,41,64240,brightdata,http_connect,id,brightdata
,sa,SA (São Paulo),ip_2b89796768e91507,294.242,357.787,43,64240,brightdata,http_connect,id,brightdata
,sa,SA (São Paulo),ip_80afc0154446babf,258.882,357.989,47,64240,brightdata,http_connect,id,brightdata
,sa,SA (São Paulo),ip_a6b18ac364bf70b3,290.015,360.583,45,64240,brightdata,http_connect,id,brightdata
,sa,SA (São Paulo),ip_139a3bfeea33f9ba,294.523,361.318,114,64240,brightdata,http_connect,id,brightdata
,sa,SA (São Paulo),ip_42006e226716fcd3,413.269,398.933,49,65535,brightdata,http_connect,id,brightdata
,sa,SA (São Paulo),ip_61aef07cb90e5c43,117.886,172.195,113,64240,brightdata,http_connect,mx,brightdata
,sa,SA (São Paulo),ip_087453c253e677ac,256.057,179.703,105,64240,brightdata,http_connect,mx,brightdata
,sa,SA (São Paulo),ip_dc1b03c3b4a068f6,91.963,186.975,114,65535,brightdata,http_connect,mx,brightdata
,sa,SA (São Paulo),ip_440ed46532d755b9,124.182,157.72,48,64240,brightdata,http_connect,mx,brightdata
,sa,SA (São Paulo),ip_2c2459bb8e2700b0,184.159,173.806,49,64240,brightdata,http_connect,mx,brightdata
,sa,SA (São Paulo),ip_076806c985dfff6f,81.129,172.958,50,64240,brightdata,http_connect,mx,brightdata
,sa,SA (São Paulo),ip_3991b3a4a7369b17,98.538,171.405,114,64240,brightdata,http_connect,mx,brightdata
,sa,SA (São Paulo),ip_b3b986727183d460,371.262,179.221,115,65535,brightdata,http_connect,mx,brightdata
,sa,SA (São Paulo),ip_575bdd5ba529f65e,152.457,164.238,113,64240,brightdata,http_connect,mx,brightdata
,sa,SA (São Paulo),ip_24aea4a79cebce9e,165.554,195.979,112,64240,brightdata,http_connect,mx,brightdata
,sa,SA (São Paulo),ip_5712b8c1212fc0c6,96.327,164.754,109,64240,brightdata,http_connect,mx,brightdata
,sa,SA (São Paulo),ip_d95845511470c084,147.645,169.432,43,65535,brightdata,http_connect,mx,brightdata
,sa,SA (São Paulo),ip_cb3880ea6411c1e0,123.441,151.484,116,65535,brightdata,http_connect,mx,brightdata
,sa,SA (São Paulo),ip_c895a9cb10cbce9c,132.012,187.457,109,8192,brightdata,http_connect,mx,brightdata
,sa,SA (São Paulo),ip_64f53aace80f4f9f,195.117,149.857,116,64240,brightdata,http_connect,mx,brightdata
,sa,SA (São Paulo),ip_4076fe1983744a15,156.534,191.62,44,65535,brightdata,http_connect,mx,brightdata
,sa,SA (São Paulo),ip_3365e2d2ccdec854,73.509,163.464,113,65535,brightdata,http_connect,mx,brightdata
,sa,SA (São Paulo),ip_28b3ad9794d5dc98,138.072,179.144,114,64240,brightdata,http_connect,mx,brightdata
,sa,SA (São Paulo),ip_323b09e8b4a150e4,142.522,174.361,106,64240,brightdata,http_connect,mx,brightdata
,sa,SA (São Paulo),ip_a83446c46a2e31df,118.674,169.577,113,65535,brightdata,http_connect,mx,brightdata
,sa,SA (São Paulo),ip_74d0d14941bf3b62,62.645,127.073,113,64240,brightdata,http_connect,ca,brightdata
,sa,SA (São Paulo),ip_c660469634aa3c0b,79.818,161.904,114,65535,brightdata,http_connect,ca,brightdata
,sa,SA (São Paulo),ip_e95bc2a8a381898b,701.297,133.95,111,64240,brightdata,http_connect,ca,brightdata
,sa,SA (São Paulo),ip_6d9cba25e00ddb4a,777.406,146.949,45,65535,brightdata,http_connect,ca,brightdata
,sa,SA (São Paulo),ip_bf0204d28e9f7a23,0.228,141.949,47,64240,brightdata,http_connect,ca,brightdata
,sa,SA (São Paulo),ip_45d68dec930a4ac8,92.915,146.706,45,65535,brightdata,http_connect,ca,brightdata
,sa,SA (São Paulo),ip_3be2e8c7aaba308c,178.017,135.985,47,64240,brightdata,http_connect,ca,brightdata
,sa,SA (São Paulo),ip_b5bdf29b7cc1edc1,46.675,132.227,114,64240,brightdata,http_connect,ca,brightdata
,sa,SA (São Paulo),ip_a606d692792c434b,90.85,148.38,54,65535,brightdata,http_connect,ca,brightdata
,sa,SA (São Paulo),ip_2d5a80d8cda183a2,130.996,148.655,53,65535,brightdata,http_connect,ca,brightdata
,sa,SA (São Paulo),ip_d20252e496eee43e,49.325,155.002,43,65535,brightdata,http_connect,ca,brightdata
,sa,SA (São Paulo),ip_93c835528b810dd8,65.531,160.036,116,64240,brightdata,http_connect,ca,brightdata
,sa,SA (São Paulo),ip_c0973df62a96a7c1,102.986,126.631,115,64240,brightdata,http_connect,ca,brightdata
,sa,SA (São Paulo),ip_3fbc8640f1a873d9,133.298,187.421,46,65535,brightdata,http_connect,ca,brightdata
,sa,SA (São Paulo),ip_bc7cbe3a178d9976,101.49,191.301,49,65535,brightdata,http_connect,ca,brightdata
,sa,SA (São Paulo),ip_bb9c718853c25dea,105.17,182.35,115,65535,brightdata,http_connect,ca,brightdata
,sa,SA (São Paulo),ip_cccd91db3c1ffcfc,226.413,149.342,49,65535,brightdata,http_connect,ca,brightdata
,sa,SA (São Paulo),ip_53dab28708421275,52.181,124.794,113,65535,brightdata,http_connect,ca,brightdata
,sa,SA (São Paulo),ip_864a53513fac013a,82.096,129.54,120,64240,brightdata,http_connect,ca,brightdata
,sa,SA (São Paulo),ip_d431f8333626595e,51.959,167.993,51,65535,brightdata,http_connect,ca,brightdata
,sa,SA (São Paulo),ip_6013af1f3dacda4b,435.497,170.237,113,65535,brightdata,socks5,us,brightdata
,sa,SA (São Paulo),ip_847ce1a68315032a,10.893,199.964,36,29200,brightdata,socks5,us,brightdata
,sa,SA (São Paulo),ip_2c537fd3e15d489d,2.749,111.215,111,64240,brightdata,socks5,us,brightdata
,sa,SA (São Paulo),ip_14c38a4d37260923,256.829,129.23,49,8192,brightdata,socks5,us,brightdata
,sa,SA (São Paulo),ip_ac5b794985ec00fa,237.363,124.015,51,42340,brightdata,socks5,us,brightdata
,sa,SA (São Paulo),ip_f16222bc37771caa,2263.703,128.997,50,65535,brightdata,socks5,us,brightdata
,sa,SA (São Paulo),ip_7347308b32d308eb,260.613,135.195,112,64240,brightdata,socks5,us,brightdata
,sa,SA (São Paulo),ip_36557b896100f369,257.903,140.912,53,42340,brightdata,socks5,us,brightdata
,sa,SA (São Paulo),ip_aa4718f424833631,276.793,129.525,51,42340,brightdata,socks5,us,brightdata
,sa,SA (São Paulo),ip_f9aeb52e5ee7c8b6,207.186,201.939,48,64240,brightdata,socks5,us,brightdata
,sa,SA (São Paulo),ip_218c6a3774b17c95,207.07,123.439,50,42340,brightdata,socks5,us,brightdata
,sa,SA (São Paulo),ip_e26f25a2c4e25603,72.39,125.845,49,42340,brightdata,socks5,us,brightdata
,sa,SA (São Paulo),ip_a3be28db5023b691,232.972,154.303,52,65535,brightdata,socks5,us,brightdata
,sa,SA (São Paulo),ip_f44ee662702390c8,67.118,126.628,51,65535,brightdata,socks5,us,brightdata
,sa,SA (São Paulo),ip_c53dea30896de626,158.999,176.413,49,42340,brightdata,socks5,us,brightdata
,sa,SA (São Paulo),ip_2d7c24e5d8f9a0d8,9.026,179.452,108,65535,brightdata,socks5,us,brightdata
,sa,SA (São Paulo),ip_23c216348db03337,816.167,138.903,53,42340,brightdata,socks5,us,brightdata
,sa,SA (São Paulo),ip_638fbd99f6b44c1c,81.326,140.436,53,42340,brightdata,socks5,us,brightdata
,sa,SA (São Paulo),ip_bccf2959b04adc0a,204.416,179.236,113,65280,brightdata,socks5,us,brightdata
,sa,SA (São Paulo),ip_5a31735142cfae02,164.508,154.556,50,65535,brightdata,socks5,us,brightdata
,sa,SA (São Paulo),ip_19ac3e5e87e547c5,289.091,390.487,108,64240,brightdata,socks5,kr,brightdata
,sa,SA (São Paulo),ip_7aca7a98f93e87f0,826.818,525.286,106,64240,brightdata,socks5,kr,brightdata
,sa,SA (São Paulo),ip_3ca6123b6b5ee0f9,272.424,312.29,110,64240,brightdata,socks5,kr,brightdata
,sa,SA (São Paulo),ip_3290839ea3fe3c7b,259.484,311.087,106,64240,brightdata,socks5,kr,brightdata
,sa,SA (São Paulo),ip_beb99ae0d458d4c3,228.192,293.174,45,65535,brightdata,socks5,kr,brightdata
,sa,SA (São Paulo),ip_9b3442c560327987,649.729,299.372,109,65535,brightdata,socks5,kr,brightdata
,sa,SA (São Paulo),ip_2475b813a47f22ee,259.08,311.667,43,65535,brightdata,socks5,kr,brightdata
,sa,SA (São Paulo),ip_c419701619439556,384.298,395.694,108,64240,brightdata,socks5,kr,brightdata
,sa,SA (São Paulo),ip_9e59ed563adb3538,931.344,864.093,49,65535,brightdata,socks5,kr,brightdata
,sa,SA (São Paulo),ip_d69010da9468f38f,273.649,304.634,45,65535,brightdata,socks5,kr,brightdata
,sa,SA (São Paulo),ip_55e3fd557b8ffdd3,358.821,389.898,108,8192,brightdata,socks5,kr,brightdata
,sa,SA (São Paulo),ip_4bf3463bccd3e504,255.487,312.452,42,65535,brightdata,socks5,kr,brightdata
,sa,SA (São Paulo),ip_e28d298946d4cb33,230.467,333.735,42,65535,brightdata,socks5,kr,brightdata
,sa,SA (São Paulo),ip_34fc259cf36a2a33,344.918,412.539,104,64240,brightdata,socks5,kr,brightdata
,sa,SA (São Paulo),ip_4bf3463bccd3e504,318.767,307.559,44,65535,brightdata,socks5,kr,brightdata
,sa,SA (São Paulo),ip_692f2a4acf33890f,213.545,304.609,44,65535,brightdata,socks5,kr,brightdata
,sa,SA (São Paulo),ip_163061536b494c9b,620.812,425.814,109,64240,brightdata,socks5,kr,brightdata
,sa,SA (São Paulo),ip_d7e83b9726d0af10,804.854,410.634,110,64240,brightdata,socks5,kr,brightdata
,sa,SA (São Paulo),ip_3f24a8606917463d,314.749,407.386,107,64240,brightdata,socks5,kr,brightdata
,sa,SA (São Paulo),ip_3ce9be65afb0fe81,272.81,309.992,45,65535,brightdata,socks5,kr,brightdata
,sa,SA (São Paulo),ip_4c6b52e1f71692ef,106.791,216.599,106,64240,brightdata,socks5,de,brightdata
,sa,SA (São Paulo),ip_8813e440b7d9f572,144.703,471.718,45,65535,brightdata,socks5,de,brightdata
,sa,SA (São Paulo),ip_7ee3daae484aeab5,144.111,231.403,108,64240,brightdata,socks5,de,brightdata
,sa,SA (São Paulo),ip_1fe27097c53bc11e,118.135,234.326,45,65535,brightdata,socks5,de,brightdata
,sa,SA (São Paulo),ip_c5bc2fdcd7c338cc,126.679,233.423,104,65535,brightdata,socks5,de,brightdata
