t_rel,server,gap_ms,tcp_rtt_ms,syn_ttl,provider,protocol,country
,eu,215.083,249.97,47,oxylabs_isp,socks5,fr
,eu,202.268,221.988,45,oxylabs_isp,socks5,fr
,eu,200.003,219.778,45,oxylabs_isp,socks5,fr
,eu,208.226,264.906,54,oxylabs_isp,socks5,fr
,eu,195.186,241.962,50,oxylabs_isp,socks5,fr
,eu,153.012,182.033,47,oxylabs_isp,socks5,za
,eu,218.106,256.426,43,oxylabs_isp,socks5,za
,eu,182.213,222.892,46,oxylabs_isp,socks5,za
,eu,139.571,159.797,42,oxylabs_isp,socks5,za
,eu,240.643,209.577,46,oxylabs_isp,socks5,za
,eu,204.454,204.239,45,oxylabs_isp,socks5,za
,eu,185.858,217.149,46,oxylabs_isp,socks5,za
,eu,189.012,195.45,50,oxylabs_isp,socks5,za
,eu,194.326,191.947,50,oxylabs_isp,socks5,za
,eu,246.738,160.585,49,oxylabs_isp,socks5,za
,eu,189.423,173.486,49,oxylabs_isp,socks5,za
,eu,288.383,321.559,49,oxylabs_isp,socks5,za
,eu,156.11,202.828,49,oxylabs_isp,socks5,za
,eu,191.003,226.469,51,oxylabs_isp,socks5,za
,eu,186.524,195.959,50,oxylabs_isp,socks5,za
,eu,207.983,243.102,47,oxylabs_isp,socks5,za
,eu,214.968,229.842,42,oxylabs_isp,socks5,za
,eu,256.66,205.401,51,oxylabs_isp,socks5,za
,eu,122.639,150.161,44,oxylabs_isp,socks5,za
,eu,203.954,223.749,48,oxylabs_isp,socks5,za
,eu,205.848,194.17,50,oxylabs_isp,socks5,za
,eu,0.429,238.518,44,oxylabs_isp,socks5,za
,eu,201.983,203.476,50,oxylabs_isp,socks5,za
,eu,185.982,190.96,49,oxylabs_isp,socks5,za
,eu,92.612,142.001,49,oxylabs_isp,socks5,za
,eu,190.921,205.11,53,oxylabs_isp,socks5,za
,eu,159.893,216.207,48,oxylabs_isp,socks5,za
,eu,209.707,197.894,35,oxylabs_isp,socks5,za
,eu,237.016,210.915,45,oxylabs_isp,socks5,za
,eu,218.58,238.528,49,oxylabs_isp,socks5,za
,eu,202.638,205.22,47,oxylabs_isp,socks5,za
,eu,248.974,235.044,43,oxylabs_isp,socks5,za
,eu,147.803,178.059,51,oxylabs_isp,socks5,za
,eu,173.989,219.457,45,oxylabs_isp,socks5,za
,eu,1.98,213.488,49,oxylabs_isp,socks5,za
,eu,190.004,314.967,47,oxylabs_isp,socks5,za
,eu,124.275,135.94,43,oxylabs_isp,socks5,za
,eu,0.0,213.757,46,oxylabs_isp,socks5,za
,eu,195.66,232.969,45,oxylabs_isp,socks5,za
,eu,193.842,205.02,43,oxylabs_isp,socks5,za
,eu,251.888,193.279,51,oxylabs_isp,socks5,za
,eu,129.214,164.755,50,oxylabs_isp,socks5,za
,eu,204.598,318.513,42,oxylabs_isp,socks5,za
,eu,195.046,230.538,45,oxylabs_isp,socks5,za
,eu,292.345,282.552,43,oxylabs_isp,socks5,za
,eu,0.0,189.937,53,oxylabs_isp,socks5,za
,eu,187.957,199.599,49,oxylabs_isp,socks5,za
,eu,244.012,282.813,50,oxylabs_isp,socks5,za
,eu,196.076,229.99,46,oxylabs_isp,socks5,za
,eu,186.063,206.759,48,oxylabs_isp,socks5,za
,eu,224.162,144.166,44,oxylabs_isp,socks5,ru
,eu,159.983,209.537,44,oxylabs_isp,socks5,ru
,eu,297.358,216.585,52,oxylabs_isp,socks5,ru
,eu,723.524,157.951,50,oxylabs_isp,socks5,ru
,eu,135.235,74.362,44,oxylabs_isp,socks5,ru
,eu,137.32,186.448,237,oxylabs_isp,socks5,ru
,eu,151.605,199.75,51,oxylabs_isp,socks5,ru
,eu,244.887,191.049,51,oxylabs_isp,socks5,ru
,eu,170.202,199.692,238,oxylabs_isp,socks5,ru
,eu,183.447,190.873,239,oxylabs_isp,socks5,ru
,eu,0.0,242.504,47,oxylabs_isp,socks5,ru
,eu,192.045,295.923,50,oxylabs_isp,socks5,ru
,eu,0.489,214.628,49,oxylabs_isp,socks5,ru
,eu,143.941,221.984,43,oxylabs_isp,socks5,ru
,eu,222.795,251.889,47,oxylabs_isp,socks5,ru
,eu,130.529,147.913,53,oxylabs_isp,socks5,ru
,eu,222.243,232.332,48,oxylabs_isp,socks5,ru
,eu,186.045,219.799,48,oxylabs_isp,socks5,ru
,eu,148.115,176.541,48,oxylabs_isp,socks5,ru
,eu,216.53,264.452,51,oxylabs_isp,socks5,ru
,eu,190.235,223.243,51,oxylabs_isp,socks5,ru
,eu,189.312,163.468,242,oxylabs_isp,socks5,ru
,eu,140.002,163.774,50,oxylabs_isp,socks5,ru
,eu,0.0,138.315,50,oxylabs_isp,socks5,ru
,eu,207.342,224.783,42,oxylabs_isp,socks5,ru
,eu,216.137,236.027,48,oxylabs_isp,socks5,ru
,eu,156.584,222.608,50,oxylabs_isp,socks5,ru
,eu,204.152,239.844,48,oxylabs_isp,socks5,ru
,eu,100.346,173.526,50,oxylabs_isp,socks5,ru
,eu,151.155,197.982,45,oxylabs_isp,socks5,ru
,eu,195.606,207.354,49,oxylabs_isp,socks5,ru
,eu,138.78,176.32,53,oxylabs_isp,socks5,ru
,eu,160.167,219.951,45,oxylabs_isp,socks5,ru
,eu,194.031,205.59,50,oxylabs_isp,socks5,ru
,eu,275.408,328.175,43,oxylabs_isp,socks5,ru
,eu,190.485,226.972,42,oxylabs_isp,socks5,ru
,eu,189.667,173.145,48,oxylabs_isp,socks5,ru
,eu,187.02,207.548,48,oxylabs_isp,socks5,ru
,eu,145.515,201.429,53,oxylabs_isp,socks5,ru
,eu,200.246,228.964,47,oxylabs_isp,socks5,ru
,eu,200.007,227.81,54,oxylabs_isp,socks5,ru
,eu,168.869,156.629,50,oxylabs_isp,socks5,ru
,eu,210.053,239.949,52,oxylabs_isp,socks5,ru
,eu,168.026,200.862,41,oxylabs_isp,socks5,ru
,eu,214.243,212.954,46,oxylabs_isp,socks5,ru
,eu,160.961,187.014,49,oxylabs_isp,socks5,ru
,eu,198.928,228.244,48,oxylabs_isp,socks5,ru
,eu,191.718,236.009,46,oxylabs_isp,socks5,ru
,eu,190.089,225.957,45,oxylabs_isp,socks5,ru
,eu,192.223,227.739,40,oxylabs_isp,socks5,ru
,eu,1415.333,104.551,57,oxylabs_isp,socks5,in
,eu,193.411,204.463,46,oxylabs_isp,socks5,in
,eu,165.008,210.907,45,oxylabs_isp,socks5,in
,eu,187.994,203.986,47,oxylabs_isp,socks5,in
,eu,189.859,196.256,51,oxylabs_isp,socks5,in
,eu,184.448,210.061,51,oxylabs_isp,socks5,in
,eu,184.81,197.069,48,oxylabs_isp,socks5,in
,eu,209.031,207.852,49,oxylabs_isp,socks5,in
,eu,199.849,215.363,47,oxylabs_isp,socks5,in
,eu,134.253,173.225,55,oxylabs_isp,socks5,in
,eu,192.002,209.948,51,oxylabs_isp,socks5,in
,eu,129.162,131.454,55,oxylabs_isp,socks5,in
,eu,205.121,222.503,47,oxylabs_isp,socks5,in
,eu,208.248,243.979,47,oxylabs_isp,socks5,in
,eu,205.811,307.92,50,oxylabs_isp,socks5,in
,eu,213.989,249.953,46,oxylabs_isp,socks5,in
,eu,184.529,222.833,50,oxylabs_isp,socks5,in
,eu,240.017,128.035,50,oxylabs_isp,socks5,in
,eu,190.837,150.54,43,oxylabs_isp,socks5,in
,eu,212.273,225.547,47,oxylabs_isp,socks5,in
,eu,202.97,217.455,49,oxylabs_isp,socks5,in
,eu,216.653,255.959,46,oxylabs_isp,socks5,in
,eu,144.581,191.943,48,oxylabs_isp,socks5,in
,eu,214.285,232.31,46,oxylabs_isp,socks5,in
,eu,256.003,220.71,49,oxylabs_isp,socks5,in
,eu,183.682,199.002,42,oxylabs_isp,socks5,in
,eu,213.674,229.533,39,oxylabs_isp,socks5,in
,eu,163.084,162.088,40,oxylabs_isp,socks5,in
,eu,407.978,404.883,53,oxylabs_isp,socks5,in
,eu,226.65,243.237,47,oxylabs_isp,socks5,in
,eu,190.641,193.371,51,oxylabs_isp,socks5,in
,eu,109.446,142.032,47,oxylabs_isp,socks5,in
,eu,285.346,294.441,48,oxylabs_isp,socks5,in
,eu,142.729,147.976,49,oxylabs_isp,socks5,in
,eu,204.971,270.978,43,oxylabs_isp,socks5,in
,eu,255.978,340.613,48,oxylabs_isp,socks5,in
,eu,127.189,157.846,45,oxylabs_isp,socks5,in
,eu,153.007,196.952,51,oxylabs_isp,socks5,in
,eu,181.693,206.328,47,oxylabs_isp,socks5,in
,eu,184.828,223.896,48,oxylabs_isp,socks5,in
,eu,253.321,240.667,43,oxylabs_isp,socks5,in
,eu,149.971,190.983,52,oxylabs_isp,socks5,in
,eu,195.521,202.203,49,oxylabs_isp,socks5,in
,eu,180.625,207.976,53,oxylabs_isp,socks5,in
,eu,117.026,146.469,53,oxylabs_isp,socks5,in
,eu,151.021,162.971,53,oxylabs_isp,socks5,in
,eu,183.274,208.876,43,oxylabs_isp,socks5,in
,eu,161.729,177.577,50,oxylabs_isp,socks5,in
,eu,188.345,224.532,51,oxylabs_isp,socks5,in
,eu,219.949,226.963,52,oxylabs_isp,socks5,in
,eu,197.597,223.037,48,oxylabs_isp,socks5,jp
,eu,231.393,188.776,46,oxylabs_isp,socks5,jp
,eu,261.494,199.365,52,oxylabs_isp,socks5,jp
,eu,170.52,193.2,46,oxylabs_isp,socks5,jp
,eu,175.037,199.867,48,oxylabs_isp,socks5,jp
,eu,145.658,203.456,43,oxylabs_isp,socks5,jp
,eu,186.018,201.937,41,oxylabs_isp,socks5,jp
,eu,0.231,203.743,47,oxylabs_isp,socks5,jp
,eu,235.274,195.91,51,oxylabs_isp,socks5,jp
,eu,138.318,182.952,44,oxylabs_isp,socks5,jp
,eu,205.905,240.898,44,oxylabs_isp,socks5,jp
,eu,185.63,206.244,48,oxylabs_isp,socks5,jp
,eu,242.021,187.938,43,oxylabs_isp,socks5,jp
,eu,192.395,201.363,47,oxylabs_isp,socks5,jp
,eu,181.944,217.936,43,oxylabs_isp,socks5,jp
,eu,146.599,180.399,50,oxylabs_isp,socks5,jp
,eu,207.497,245.407,37,oxylabs_isp,socks5,jp
,eu,29.461,217.814,46,oxylabs_isp,socks5,jp
,eu,187.652,219.421,48,oxylabs_isp,socks5,jp
,eu,189.618,200.086,42,oxylabs_isp,socks5,jp
,eu,195.457,227.628,45,oxylabs_isp,socks5,jp
,eu,203.628,224.733,47,oxylabs_isp,socks5,jp
,eu,187.844,211.686,50,oxylabs_isp,socks5,jp
,eu,131.995,157.949,51,oxylabs_isp,socks5,jp
,eu,182.878,205.586,51,oxylabs_isp,socks5,jp
,eu,223.634,232.59,45,oxylabs_isp,socks5,jp
,eu,213.516,237.732,49,oxylabs_isp,socks5,jp
,eu,228.013,259.984,47,oxylabs_isp,socks5,jp
,eu,213.972,213.253,49,oxylabs_isp,socks5,jp
,eu,398.712,197.411,47,oxylabs_isp,socks5,jp
,eu,135.665,223.763,45,oxylabs_isp,socks5,jp
,eu,147.352,202.394,51,oxylabs_isp,socks5,jp
,eu,288.397,229.365,52,oxylabs_isp,socks5,jp
,eu,183.972,273.036,41,oxylabs_isp,socks5,jp
,eu,216.736,235.566,46,oxylabs_isp,socks5,jp
,eu,199.488,210.044,52,oxylabs_isp,socks5,jp
,eu,196.693,220.969,50,oxylabs_isp,socks5,jp
,eu,228.666,257.634,50,oxylabs_isp,socks5,jp
,eu,204.381,195.915,49,oxylabs_isp,socks5,jp
,eu,225.889,203.166,49,oxylabs_isp,socks5,jp
,eu,196.178,232.456,48,oxylabs_isp,socks5,jp
,eu,199.384,231.463,48,oxylabs_isp,socks5,jp
,eu,202.029,229.29,41,oxylabs_isp,socks5,jp
,eu,185.19,218.457,46,oxylabs_isp,socks5,jp
,eu,191.938,216.928,50,oxylabs_isp,socks5,jp
,eu,212.736,236.461,50,oxylabs_isp,socks5,jp
,eu,239.94,237.689,52,oxylabs_isp,socks5,jp
,eu,155.992,170.596,53,oxylabs_isp,socks5,jp
,eu,110.013,145.148,51,oxylabs_isp,socks5,jp
,eu,122.029,169.918,45,oxylabs_isp,socks5,jp
,eu,193.451,203.643,50,oxylabs_isp,socks5,kr
,eu,130.123,164.33,53,oxylabs_isp,socks5,kr
,eu,181.757,209.833,48,oxylabs_isp,socks5,kr
,eu,188.01,205.432,47,oxylabs_isp,socks5,kr
,eu,195.622,212.172,53,oxylabs_isp,socks5,kr
,eu,278.74,319.735,45,oxylabs_isp,socks5,kr
,eu,197.358,214.593,42,oxylabs_isp,socks5,kr
,eu,204.011,306.834,50,oxylabs_isp,socks5,kr
,eu,140.362,188.344,46,oxylabs_isp,socks5,kr
,eu,212.576,222.682,45,oxylabs_isp,socks5,kr
,eu,259.888,239.916,43,oxylabs_isp,socks5,kr
,eu,237.016,254.328,42,oxylabs_isp,socks5,kr
,eu,0.0,441.933,47,oxylabs_isp,socks5,kr
,eu,256.478,267.366,43,oxylabs_isp,socks5,kr
,eu,264.884,263.638,48,oxylabs_isp,socks5,kr
,eu,181.006,224.88,51,oxylabs_isp,socks5,kr
,eu,219.435,248.924,46,oxylabs_isp,socks5,kr
,eu,201.657,229.935,46,oxylabs_isp,socks5,kr
,eu,191.995,183.964,52,oxylabs_isp,socks5,kr
,eu,214.042,216.888,39,oxylabs_isp,socks5,kr
,eu,147.525,178.922,53,oxylabs_isp,socks5,kr
,eu,179.383,192.427,47,oxylabs_isp,socks5,kr
,eu,187.52,212.81,50,oxylabs_isp,socks5,kr
,eu,279.7,164.833,44,oxylabs_isp,socks5,kr
,eu,212.38,199.449,49,oxylabs_isp,socks5,kr
,eu,175.968,217.455,44,oxylabs_isp,socks5,kr
,eu,196.216,209.468,43,oxylabs_isp,socks5,kr
,eu,164.992,193.926,41,oxylabs_isp,socks5,kr
,eu,149.943,195.009,50,oxylabs_isp,socks5,kr
,eu,124.27,168.981,52,oxylabs_isp,socks5,kr
,eu,141.884,169.008,50,oxylabs_isp,socks5,kr
,eu,227.955,255.937,50,oxylabs_isp,socks5,kr
,eu,188.61,116.057,45,oxylabs_isp,socks5,kr
,eu,152.234,188.4,45,oxylabs_isp,socks5,kr
,eu,183.978,224.713,43,oxylabs_isp,socks5,kr
,eu,196.997,231.902,49,oxylabs_isp,socks5,kr
,eu,257.515,249.449,46,oxylabs_isp,socks5,kr
,eu,197.55,225.943,49,oxylabs_isp,socks5,kr
,eu,319.248,422.729,52,oxylabs_isp,socks5,kr
,eu,201.998,226.985,41,oxylabs_isp,socks5,kr
,eu,213.889,208.948,48,oxylabs_isp,socks5,kr
,eu,164.008,230.945,47,oxylabs_isp,socks5,kr
,eu,186.355,205.465,48,oxylabs_isp,socks5,kr
,eu,188.64,211.967,48,oxylabs_isp,socks5,kr
,eu,239.004,251.946,40,oxylabs_isp,socks5,kr
,eu,239.786,289.921,42,oxylabs_isp,socks5,kr
,eu,199.175,198.565,51,oxylabs_isp,socks5,kr
,eu,139.083,183.927,52,oxylabs_isp,socks5,kr
,eu,224.02,157.913,48,oxylabs_isp,socks5,kr
,eu,201.434,211.627,47,oxylabs_isp,socks5,sg
,eu,207.83,270.294,47,oxylabs_isp,socks5,sg
,eu,169.289,151.205,41,oxylabs_isp,socks5,sg
,eu,196.31,191.647,45,oxylabs_isp,socks5,sg
,eu,219.375,303.913,43,oxylabs_isp,socks5,sg
,eu,204.506,225.362,47,oxylabs_isp,socks5,sg
,eu,352.028,195.989,47,oxylabs_isp,socks5,sg
,eu,219.986,210.941,53,oxylabs_isp,socks5,sg
,eu,192.01,215.706,50,oxylabs_isp,socks5,sg
,eu,232.68,232.35,51,oxylabs_isp,socks5,sg
,eu,210.721,212.293,44,oxylabs_isp,socks5,sg
,eu,195.03,235.064,47,oxylabs_isp,socks5,sg
,eu,165.374,186.625,55,oxylabs_isp,socks5,sg
,eu,196.383,230.937,45,oxylabs_isp,socks5,sg
,eu,253.699,257.753,53,oxylabs_isp,socks5,sg
,eu,290.353,221.206,48,oxylabs_isp,socks5,sg
,eu,0.689,92.822,119,oxylabs_isp,socks5,sg
,eu,183.981,206.971,52,oxylabs_isp,socks5,sg
,eu,208.75,217.949,48,oxylabs_isp,socks5,sg
,eu,188.502,213.638,50,oxylabs_isp,socks5,sg
,eu,221.024,229.951,48,oxylabs_isp,socks5,sg
,eu,193.03,203.952,50,oxylabs_isp,socks5,sg
,eu,184.114,207.034,51,oxylabs_isp,socks5,sg
,eu,186.396,196.108,47,oxylabs_isp,socks5,sg
,eu,173.189,232.339,37,oxylabs_isp,socks5,sg
,eu,241.387,274.816,52,oxylabs_isp,socks5,sg
,eu,135.001,77.077,44,oxylabs_isp,socks5,sg
,eu,142.151,183.719,50,oxylabs_isp,socks5,sg
,eu,184.62,163.421,51,oxylabs_isp,socks5,sg
,eu,229.901,220.293,46,oxylabs_isp,socks5,sg
,eu,191.486,217.493,43,oxylabs_isp,socks5,sg
,eu,248.032,271.56,49,oxylabs_isp,socks5,sg
,eu,191.515,223.452,49,oxylabs_isp,socks5,sg
,eu,230.953,233.063,48,oxylabs_isp,socks5,sg
,eu,205.009,241.949,46,oxylabs_isp,socks5,sg
,eu,185.591,219.557,50,oxylabs_isp,socks5,sg
,eu,213.537,218.96,43,oxylabs_isp,socks5,sg
,eu,185.882,205.623,41,oxylabs_isp,socks5,sg
,eu,197.006,232.744,51,oxylabs_isp,socks5,sg
,eu,1.267,205.573,47,oxylabs_isp,socks5,sg
,eu,185.815,217.88,46,oxylabs_isp,socks5,sg
,eu,196.491,203.939,47,oxylabs_isp,socks5,sg
,eu,195.68,252.619,45,oxylabs_isp,socks5,sg
,eu,218.028,194.961,53,oxylabs_isp,socks5,sg
,eu,197.54,161.886,50,oxylabs_isp,socks5,sg
,eu,204.479,188.944,49,oxylabs_isp,socks5,sg
,eu,149.506,169.96,51,oxylabs_isp,socks5,sg
,eu,0.0,207.961,49,oxylabs_isp,socks5,sg
,eu,250.504,243.1,52,oxylabs_isp,socks5,sg
,eu,208.654,207.944,43,oxylabs_isp,socks5,au
,eu,202.859,250.585,47,oxylabs_isp,socks5,au
,eu,276.882,189.399,46,oxylabs_isp,socks5,au
,eu,150.774,199.435,51,oxylabs_isp,socks5,au
,eu,226.078,223.196,41,oxylabs_isp,socks5,au
,eu,227.551,182.505,49,oxylabs_isp,socks5,au
,eu,194.227,233.862,45,oxylabs_isp,socks5,au
,eu,251.16,244.895,48,oxylabs_isp,socks5,au
,eu,138.879,180.695,45,oxylabs_isp,socks5,au
,eu,255.725,254.621,43,oxylabs_isp,socks5,au
,eu,257.51,183.591,52,oxylabs_isp,socks5,au
,eu,184.215,181.924,51,oxylabs_isp,socks5,au
,eu,880.764,474.947,46,oxylabs_isp,socks5,au
,eu,238.057,234.004,50,oxylabs_isp,socks5,au
,eu,176.502,183.433,49,oxylabs_isp,socks5,au
,eu,202.47,201.345,49,oxylabs_isp,socks5,au
,eu,221.996,186.502,48,oxylabs_isp,socks5,au
,eu,192.914,176.034,51,oxylabs_isp,socks5,au
,eu,211.095,241.774,47,oxylabs_isp,socks5,au
,eu,184.878,205.307,52,oxylabs_isp,socks5,au
,eu,190.902,221.386,52,oxylabs_isp,socks5,au
,eu,237.296,215.349,45,oxylabs_isp,socks5,au
,eu,198.075,221.833,45,oxylabs_isp,socks5,au
,eu,155.007,161.94,53,oxylabs_isp,socks5,au
,eu,143.728,181.9,46,oxylabs_isp,socks5,au
,eu,213.253,139.216,46,oxylabs_isp,socks5,au
,eu,193.001,243.945,49,oxylabs_isp,socks5,au
,eu,191.546,228.835,51,oxylabs_isp,socks5,au
,eu,219.516,231.042,48,oxylabs_isp,socks5,au
,eu,242.657,218.593,47,oxylabs_isp,socks5,au
,eu,197.652,203.831,51,oxylabs_isp,socks5,au
,eu,174.314,214.397,49,oxylabs_isp,socks5,au
,eu,259.457,216.911,48,oxylabs_isp,socks5,au
,eu,191.976,228.058,46,oxylabs_isp,socks5,au
,eu,192.391,206.146,51,oxylabs_isp,socks5,au
,eu,224.088,197.672,47,oxylabs_isp,socks5,au
,eu,183.252,182.584,49,oxylabs_isp,socks5,au
,eu,198.5,214.487,43,oxylabs_isp,socks5,au
,eu,180.007,270.98,54,oxylabs_isp,socks5,au
,eu,192.977,224.329,45,oxylabs_isp,socks5,au
,eu,180.196,217.828,44,oxylabs_isp,socks5,au
,eu,156.138,207.685,46,oxylabs_isp,socks5,au
,eu,159.225,138.974,47,oxylabs_isp,socks5,au
,eu,138.918,147.979,52,oxylabs_isp,socks5,au
,eu,201.52,252.93,45,oxylabs_isp,socks5,au
,eu,280.995,280.998,45,oxylabs_isp,socks5,au
,eu,109.013,165.97,45,oxylabs_isp,socks5,au
,eu,135.657,207.892,242,oxylabs_isp,socks5,au
,eu,150.065,240.914,48,oxylabs_isp,socks5,au
,eu,29375.211,453.91,52,oxylabs_isp,socks5,id
,eu,200.46,243.143,41,oxylabs_isp,socks5,id
,eu,0.465,214.952,53,oxylabs_isp,socks5,id
,eu,210.922,234.528,46,oxylabs_isp,socks5,id
,eu,157.111,182.244,47,oxylabs_isp,socks5,id
,eu,199.398,231.454,45,oxylabs_isp,socks5,id
,eu,208.027,192.213,49,oxylabs_isp,socks5,id
,eu,179.492,207.242,53,oxylabs_isp,socks5,id
,eu,203.021,186.984,47,oxylabs_isp,socks5,id
,eu,212.059,288.888,43,oxylabs_isp,socks5,id
,eu,203.672,224.313,51,oxylabs_isp,socks5,id
,eu,293.633,225.227,45,oxylabs_isp,socks5,id
,eu,225.028,203.778,48,oxylabs_isp,socks5,id
,eu,251.424,154.523,50,oxylabs_isp,socks5,id
,eu,146.549,182.846,47,oxylabs_isp,socks5,id
,eu,229.014,215.227,44,oxylabs_isp,socks5,id
,eu,238.056,198.721,42,oxylabs_isp,socks5,id
,eu,224.643,214.541,48,oxylabs_isp,socks5,id
,eu,204.517,221.957,43,oxylabs_isp,socks5,id
,eu,213.056,214.501,46,oxylabs_isp,socks5,id
,eu,193.96,226.932,45,oxylabs_isp,socks5,id
,eu,341.38,231.216,52,oxylabs_isp,socks5,id
,eu,183.984,200.9,49,oxylabs_isp,socks5,id
,eu,226.47,233.429,42,oxylabs_isp,socks5,id
,eu,241.949,223.394,46,oxylabs_isp,socks5,id
,eu,215.519,186.47,46,oxylabs_isp,socks5,id
,eu,272.791,265.072,48,oxylabs_isp,socks5,id
,eu,185.9,210.177,49,oxylabs_isp,socks5,id
,eu,198.482,213.944,47,oxylabs_isp,socks5,id
,eu,200.011,193.753,51,oxylabs_isp,socks5,id
,eu,207.509,139.628,51,oxylabs_isp,socks5,id
,eu,161.644,176.874,50,oxylabs_isp,socks5,id
,eu,0.473,210.211,46,oxylabs_isp,socks5,id
,eu,231.819,201.226,50,oxylabs_isp,socks5,id
,eu,137.891,158.046,48,oxylabs_isp,socks5,id
,eu,188.399,152.697,50,oxylabs_isp,socks5,id
,eu,1614.888,9.49,57,oxylabs_isp,socks5,id
,eu,223.138,237.111,51,oxylabs_isp,socks5,id
,eu,144.325,201.892,50,oxylabs_isp,socks5,id
,eu,314.863,275.963,50,oxylabs_isp,socks5,id
,eu,246.08,223.872,47,oxylabs_isp,socks5,id
,eu,142.889,76.486,53,oxylabs_isp,socks5,id
,eu,0.794,234.715,44,oxylabs_isp,socks5,id
,eu,182.832,211.152,48,oxylabs_isp,socks5,id
,eu,189.152,168.661,49,oxylabs_isp,socks5,id
,eu,282.838,215.93,50,oxylabs_isp,socks5,id
,eu,200.822,205.652,51,oxylabs_isp,socks5,id
,eu,171.011,226.022,48,oxylabs_isp,socks5,id
,sa,170.039,189.995,45,oxylabs,socks5,us
,sa,14.241,117.648,48,oxylabs,socks5,us
,sa,12.759,135.846,51,oxylabs,socks5,us
,sa,56.3,160.145,47,oxylabs,socks5,us
,sa,46.022,190.223,54,oxylabs,socks5,us
,sa,49.124,295.551,51,oxylabs,socks5,us
,sa,326.988,200.037,45,oxylabs,socks5,us
,sa,19.828,175.729,48,oxylabs,socks5,us
,sa,18.811,193.618,50,oxylabs,socks5,us
,sa,164.563,191.37,50,oxylabs,socks5,us
,sa,81.554,213.721,48,oxylabs,socks5,us
,sa,72.302,134.415,54,oxylabs,socks5,us
,sa,36.117,155.129,45,oxylabs,socks5,us
,sa,80.093,200.001,45,oxylabs,socks5,us
,sa,22.887,147.214,51,oxylabs,socks5,us
,sa,2996.316,180.776,44,oxylabs,socks5,us
,sa,94.286,210.944,49,oxylabs,socks5,us
,sa,69.435,132.136,48,oxylabs,socks5,us
,sa,88.197,154.387,51,oxylabs,socks5,us
,sa,60.514,144.833,48,oxylabs,socks5,us
,sa,95.199,186.597,48,oxylabs,socks5,us
,sa,33.113,120.963,50,oxylabs,socks5,us
,sa,77.672,129.663,49,oxylabs,socks5,us
,sa,97.228,113.694,49,oxylabs,socks5,us
,sa,92.157,179.466,48,oxylabs,socks5,us
,sa,43.005,129.692,51,oxylabs,socks5,us
,sa,84.013,138.731,52,oxylabs,socks5,us
,sa,107.599,147.199,49,oxylabs,socks5,us
,sa,134.334,148.019,48,oxylabs,socks5,us
,sa,37.974,129.909,49,oxylabs,socks5,us
,sa,8.746,147.719,51,oxylabs,socks5,us
,sa,44.607,143.26,52,oxylabs,socks5,us
,sa,48.916,141.691,51,oxylabs,socks5,us
,sa,54.933,163.009,48,oxylabs,socks5,us
,sa,51.851,125.408,49,oxylabs,socks5,us
,sa,41.573,128.741,46,oxylabs,socks5,us
,sa,55.224,148.211,48,oxylabs,socks5,us
,sa,39.254,147.261,51,oxylabs,socks5,us
,sa,25.527,151.204,48,oxylabs,socks5,us
,sa,18.141,163.947,47,oxylabs,socks5,us
,sa,48.438,152.669,49,oxylabs,socks5,us
,sa,60.493,169.722,50,oxylabs,socks5,us
,sa,47.584,174.21,47,oxylabs,socks5,us
,sa,43.307,181.791,51,oxylabs,socks5,us
,sa,54.771,159.749,46,oxylabs,socks5,us
,sa,41.651,156.305,45,oxylabs,socks5,us
,sa,40.985,148.136,47,oxylabs,socks5,us
,sa,28.279,231.756,48,oxylabs,socks5,us
,sa,25.267,135.962,51,oxylabs,socks5,us
,sa,38.882,156.357,52,oxylabs,socks5,ca
,sa,129.286,183.974,50,oxylabs,socks5,ca
,sa,43.329,139.024,56,oxylabs,socks5,ca
,sa,49.042,127.973,48,oxylabs,socks5,ca
,sa,87.984,211.533,54,oxylabs,socks5,ca
,sa,51.698,140.527,54,oxylabs,socks5,ca
,sa,49.776,146.886,53,oxylabs,socks5,ca
,sa,91.021,179.065,51,oxylabs,socks5,ca
,sa,1.985,157.942,48,oxylabs,socks5,ca
,sa,42.147,155.716,52,oxylabs,socks5,ca
,sa,43.386,136.355,53,oxylabs,socks5,ca
,sa,44.015,145.569,56,oxylabs,socks5,ca
,sa,334.883,209.702,49,oxylabs,socks5,ca
,sa,141.177,214.971,49,oxylabs,socks5,ca
,sa,146.177,134.639,51,oxylabs,socks5,ca
,sa,83.325,254.354,49,oxylabs,socks5,ca
,sa,38.416,145.186,53,oxylabs,socks5,ca
,sa,69.707,135.885,50,oxylabs,socks5,ca
,sa,215.273,146.975,54,oxylabs,socks5,ca
,sa,0.0,229.954,47,oxylabs,socks5,ca
,sa,53.049,134.43,50,oxylabs,socks5,ca
,sa,55.932,128.08,48,oxylabs,socks5,ca
,sa,68.141,124.251,51,oxylabs,socks5,ca
,sa,35.751,135.723,53,oxylabs,socks5,ca
,sa,36.212,151.513,50,oxylabs,socks5,ca
,sa,231.371,176.828,54,oxylabs,socks5,ca
,sa,86.033,139.705,54,oxylabs,socks5,ca
,sa,46.031,126.549,51,oxylabs,socks5,ca
,sa,0.316,212.594,47,oxylabs,socks5,ca
,sa,34.339,130.499,53,oxylabs,socks5,ca
,sa,58.27,155.425,51,oxylabs,socks5,ca
,sa,60.295,156.22,43,oxylabs,socks5,ca
